id_partido,fecha,liga,temporada,equipo_home,rival_home,es_local_home,goles_favor_home,goles_contra_home,xg_favor_home,xg_contra_home,xg_favor_roll_5_home,xg_contra_roll_5_home,xg_diff_roll_5_home,xg_favor_roll_10_home,xg_contra_roll_10_home,xg_diff_roll_10_home,conversion_ratio_10_home,equipo_away,rival_away,es_local_away,goles_favor_away,goles_contra_away,xg_favor_away,xg_contra_away,xg_favor_roll_5_away,xg_contra_roll_5_away,xg_diff_roll_5_away,xg_favor_roll_10_away,xg_contra_roll_10_away,xg_diff_roll_10_away,conversion_ratio_10_away
20210828_Celta Vigo_Athletic Club,2021-08-28 15:00:00,ESP-La Liga,2122,Celta Vigo,Athletic Club,1,0,1,0.934567,1.45227,,,,,,,,Athletic Club,Celta Vigo,0,1,0,1.45227,0.934567,,,,,,,
20210828_Nice_Bordeaux,2021-08-28 15:00:00,FRA-Ligue 1,2122,Nice,Bordeaux,1,4,0,2.52768,0.867457,,,,,,,,Bordeaux,Nice,0,0,4,0.867457,2.52768,0.47731666666666667,1.6740666666666666,-1.19675,0.47731666666666667,1.6740666666666666,-1.19675,2.0950305874465767
20210828_Atalanta_Bologna,2021-08-28 16:30:00,ITA-Serie A,2122,Atalanta,Bologna,1,0,0,0.989249,0.41987,,,,,,,,Bologna,Atalanta,0,0,0,0.41987,0.989249,,,,,,,
20210828_Bayern Munich_Hertha Berlin,2021-08-28 16:30:00,GER-Bundesliga,2122,Bayern Munich,Hertha Berlin,1,5,0,4.25513,0.575566,,,,,,,,Hertha Berlin,Bayern Munich,0,0,5,0.575566,4.25513,,,,,,,
20210828_Liverpool_Chelsea,2021-08-28 16:30:00,ENG-Premier League,2122,Liverpool,Chelsea,1,1,1,2.08462,0.573638,,,,,,,,Chelsea,Liverpool,0,1,1,0.573638,2.08462,,,,,,,
20210828_Lazio_Spezia,2021-08-28 16:30:00,ITA-Serie A,2122,Lazio,Spezia,1,6,1,2.71713,0.735352,,,,,,,,Spezia,Lazio,0,1,6,0.735352,2.71713,,,,,,,
20210828_Real Sociedad_Levante,2021-08-28 17:30:00,ESP-La Liga,2122,Real Sociedad,Levante,1,1,0,0.855875,0.521015,,,,,,,,Levante,Real Sociedad,0,0,1,0.521015,0.855875,,,,,,,
20210828_Elche_Sevilla,2021-08-28 17:30:00,ESP-La Liga,2122,Elche,Sevilla,1,1,1,0.855435,1.70035,,,,,,,,Sevilla,Elche,0,1,1,1.70035,0.855435,,,,,,,
20210828_Juventus_Empoli,2021-08-28 18:45:00,ITA-Serie A,2122,Juventus,Empoli,1,0,1,1.81566,1.10327,,,,,,,,Empoli,Juventus,0,1,0,1.10327,1.81566,,,,,,,
20210828_Fiorentina_Torino,2021-08-28 18:45:00,ITA-Serie A,2122,Fiorentina,Torino,1,2,1,0.53999,0.293784,,,,,,,,Torino,Fiorentina,0,1,2,0.293784,0.53999,,,,,,,
20210828_Marseille_Saint-Etienne,2021-08-28 19:00:00,FRA-Ligue 1,2122,Marseille,Saint-Etienne,1,3,1,2.73701,1.22779,,,,,,,,Saint-Etienne,Marseille,0,1,3,1.22779,2.73701,1.062158,1.0590936666666666,0.0030643333333333356,1.062158,1.0590936666666666,0.0030643333333333356,1.2553020821695637
20210828_Real Betis_Real Madrid,2021-08-28 20:00:00,ESP-La Liga,2122,Real Betis,Real Madrid,1,0,1,0.420687,0.94097,,,,,,,,Real Madrid,Real Betis,0,1,0,0.94097,0.420687,,,,,,,
20210829_Troyes_Monaco,2021-08-29 11:00:00,FRA-Ligue 1,2122,Troyes,Monaco,1,1,2,0.589287,1.74073,0.8197326666666666,1.9614099999999999,-1.1416773333333334,0.8197326666666666,1.9614099999999999,-1.1416773333333334,0.8132699633377901,Monaco,Troyes,0,2,1,1.74073,0.589287,0.9587783333333334,0.5392623333333333,0.4195160000000001,0.9587783333333334,0.5392623333333333,0.4195160000000001,0.3476634409293739
20210829_Clermont Foot_Metz,2021-08-29 13:00:00,FRA-Ligue 1,2122,Clermont Foot,Metz,1,2,2,1.64521,1.90265,2.073513333333333,1.508396,0.565117333333333,2.073513333333333,1.508396,0.565117333333333,1.125302425026726,Metz,Clermont Foot,0,2,2,1.90265,1.64521,0.8586443333333333,1.5093766666666666,-0.6507323333333332,0.8586443333333333,1.5093766666666666,-0.6507323333333332,1.5528293910230155
20210829_Tottenham_Watford,2021-08-29 13:00:00,ENG-Premier League,2122,Tottenham,Watford,1,1,0,0.920963,0.596016,,,,,,,,Watford,Tottenham,0,0,1,0.596016,0.920963,,,,,,,
20210829_Lens_Lorient,2021-08-29 13:00:00,FRA-Ligue 1,2122,Lens,Lorient,1,2,2,1.13941,1.2163,1.2932276666666667,0.5640393333333333,0.7291883333333333,1.2932276666666667,0.5640393333333333,0.7291883333333333,1.288761765428347,Lorient,Lens,0,2,2,1.2163,1.13941,0.6925886666666666,2.12403,-1.4314413333333333,0.6925886666666666,2.12403,-1.4314413333333333,1.443851502760644
20210829_Burnley_Leeds,2021-08-29 13:00:00,ENG-Premier League,2122,Burnley,Leeds,1,1,1,1.71102,1.52078,,,,,,,,Leeds,Burnley,0,1,1,1.52078,1.71102,,,,,,,
20210829_Angers_Rennes,2021-08-29 13:00:00,FRA-Ligue 1,2122,Angers,Rennes,1,2,0,2.63179,1.28738,1.3569733333333334,0.6157513333333333,0.741222,1.3569733333333334,0.6157513333333333,0.741222,1.4738646943081803,Rennes,Angers,0,0,2,1.28738,2.63179,0.9298493333333333,1.5665556666666667,-0.6367063333333334,0.9298493333333333,1.5665556666666667,-0.6367063333333334,1.0754391914417982
20210829_Strasbourg_Brest,2021-08-29 13:00:00,FRA-Ligue 1,2122,Strasbourg,Brest,1,3,1,1.22705,0.592574,1.2638996666666666,1.8205033333333331,-0.5566036666666665,1.2638996666666666,1.8205033333333331,-0.5566036666666665,0.7911999575916823,Brest,Strasbourg,0,1,3,0.592574,1.22705,1.52248,1.3372400000000002,0.18523999999999985,1.52248,1.3372400000000002,0.18523999999999985,0.8757621867781804
20210829_Union Berlin_Borussia M.Gladbach,2021-08-29 13:30:00,GER-Bundesliga,2122,Union Berlin,Borussia M.Gladbach,1,2,1,1.56256,1.52841,,,,,,,,Borussia M.Gladbach,Union Berlin,0,1,2,1.52841,1.56256,,,,,,,
20210829_Lille_Montpellier,2021-08-29 15:00:00,FRA-Ligue 1,2122,Lille,Montpellier,1,2,1,2.46405,0.719288,1.1958743333333333,1.2781179999999999,-0.0822436666666666,1.1958743333333333,1.2781179999999999,-0.0822436666666666,1.1149412439901183,Montpellier,Lille,0,1,2,0.719288,2.46405,2.1377953333333335,1.3092920000000001,0.8285033333333334,2.1377953333333335,1.3092920000000001,0.8285033333333334,1.2473890587763488
20210829_Barcelona_Getafe,2021-08-29 15:00:00,ESP-La Liga,2122,Barcelona,Getafe,1,2,1,1.05122,0.283315,,,,,,,,Getafe,Barcelona,0,1,2,0.283315,1.05122,,,,,,,
20210829_Wolfsburg_RasenBallsport Leipzig,2021-08-29 15:30:00,GER-Bundesliga,2122,Wolfsburg,RasenBallsport Leipzig,1,1,0,1.11229,1.43914,,,,,,,,RasenBallsport Leipzig,Wolfsburg,0,0,1,1.43914,1.11229,,,,,,,
20210829_Wolverhampton Wanderers_Manchester United,2021-08-29 15:30:00,ENG-Premier League,2122,Wolverhampton Wanderers,Manchester United,1,0,1,1.79575,0.944083,,,,,,,,Manchester United,Wolverhampton Wanderers,0,1,0,0.944083,1.79575,,,,,,,
20210829_Genoa_Napoli,2021-08-29 16:30:00,ITA-Serie A,2122,Genoa,Napoli,1,1,2,0.339332,1.15407,,,,,,,,Napoli,Genoa,0,2,1,1.15407,0.339332,,,,,,,
20210829_Sassuolo_Sampdoria,2021-08-29 16:30:00,ITA-Serie A,2122,Sassuolo,Sampdoria,1,0,0,1.22815,0.577075,,,,,,,,Sampdoria,Sassuolo,0,0,0,0.577075,1.22815,,,,,,,
20210829_Rayo Vallecano_Granada,2021-08-29 17:30:00,ESP-La Liga,2122,Rayo Vallecano,Granada,1,4,0,2.19631,0.586302,,,,,,,,Granada,Rayo Vallecano,0,0,4,0.586302,2.19631,,,,,,,
20210829_Cadiz_Osasuna,2021-08-29 17:30:00,ESP-La Liga,2122,Cadiz,Osasuna,1,2,3,1.36149,2.28418,,,,,,,,Osasuna,Cadiz,0,3,2,2.28418,1.36149,,,,,,,
20210829_AC Milan_Cagliari,2021-08-29 18:45:00,ITA-Serie A,2122,AC Milan,Cagliari,1,4,1,2.67169,0.406709,,,,,,,,Cagliari,AC Milan,0,1,4,0.406709,2.67169,,,,,,,
20210829_Reims_Paris Saint Germain,2021-08-29 18:45:00,FRA-Ligue 1,2122,Reims,Paris Saint Germain,1,0,2,0.826608,1.82461,0.8832020000000002,1.2564726666666666,-0.3732706666666664,0.8832020000000002,1.2564726666666666,-0.3732706666666664,1.5096527194884086,Paris Saint Germain,Reims,0,2,0,1.82461,0.826608,1.9672733333333332,0.8123036666666666,1.1549696666666667,1.9672733333333332,0.8123036666666666,1.1549696666666667,1.6943897062436568
20210829_Salernitana_Roma,2021-08-29 18:45:00,ITA-Serie A,2122,Salernitana,Roma,1,0,4,0.221399,1.88679,,,,,,,,Roma,Salernitana,0,4,0,1.88679,0.221399,,,,,,,
20210829_Atletico Madrid_Villarreal,2021-08-29 20:00:00,ESP-La Liga,2122,Atletico Madrid,Villarreal,1,2,2,1.773,0.448731,,,,,,,,Villarreal,Atletico Madrid,0,2,2,0.448731,1.773,,,,,,,
20210910_Lorient_Lille,2021-09-10 19:00:00,FRA-Ligue 1,2122,Lorient,Lille,1,2,1,1.08464,1.51807,0.8235165,1.877875,-1.0543585,0.8235165,1.877875,-1.0543585,1.5178763331507834,Lille,Lorient,0,1,2,1.51807,1.08464,1.51291825,1.1384105,0.37450775000000003,1.51291825,1.1384105,0.37450775000000003,0.9914597311194259
20210911_Crystal Palace_Tottenham,2021-09-11 11:30:00,ENG-Premier League,2122,Crystal Palace,Tottenham,1,3,0,2.89372,0.0775646,0.868198,1.1156696666666666,-0.24747166666666653,0.868198,1.1156696666666666,-0.24747166666666653,0.7678710468078832,Tottenham,Crystal Palace,0,0,3,0.0775646,2.89372,1.2358209999999998,1.4043786666666669,-0.16855766666666705,1.2358209999999998,1.4043786666666669,-0.16855766666666705,0.8091764929913179
20210911_Empoli_Venezia,2021-09-11 13:00:00,ITA-Serie A,2122,Empoli,Venezia,1,1,2,1.88537,2.43118,,,,,,,,Venezia,Empoli,0,2,1,2.43118,1.88537,,,,,,,
20210911_Union Berlin_Augsburg,2021-09-11 13:30:00,GER-Bundesliga,2122,Union Berlin,Augsburg,1,0,0,1.71533,0.831722,1.4525403333333333,1.0965749999999999,0.35596533333333347,1.4525403333333333,1.0965749999999999,0.35596533333333347,1.1474124357936688,Augsburg,Union Berlin,0,0,0,0.831722,1.71533,0.8647626666666667,2.29821,-1.4334473333333335,0.8647626666666667,2.29821,-1.4334473333333335,0.38546072964632433
20210911_Freiburg_FC Cologne,2021-09-11 13:30:00,GER-Bundesliga,2122,Freiburg,FC Cologne,1,1,1,0.871642,1.50213,1.5275066666666666,1.4506673333333333,0.07683933333333326,1.5275066666666666,1.4506673333333333,0.07683933333333326,1.0911003310398406,FC Cologne,Freiburg,0,1,1,1.50213,0.871642,1.8316376666666667,1.9697550000000001,-0.13811733333333343,1.8316376666666667,1.9697550000000001,-0.13811733333333343,1.2739032011913543
20210911_Greuther Fuerth_Wolfsburg,2021-09-11 13:30:00,GER-Bundesliga,2122,Greuther Fuerth,Wolfsburg,1,0,2,0.392561,1.44282,1.3987443333333334,2.6061003333333335,-1.207356,1.3987443333333334,2.6061003333333335,-1.207356,0.47661682128513533,Wolfsburg,Greuther Fuerth,0,2,0,1.44282,0.392561,1.4860129999999998,0.9703140000000001,0.5156989999999997,1.4860129999999998,0.9703140000000001,0.5156989999999997,0.8972534846521428
20210911_Bayer Leverkusen_Borussia Dortmund,2021-09-11 13:30:00,GER-Bundesliga,2122,Bayer Leverkusen,Borussia Dortmund,1,3,4,0.471066,2.2922,1.6203066666666668,1.266027,0.35427966666666677,1.6203066666666668,1.266027,0.35427966666666677,1.851497552937401,Borussia Dortmund,Bayer Leverkusen,0,4,3,2.2922,0.471066,2.5807066666666665,1.7920466666666666,0.7886599999999999,2.5807066666666665,1.7920466666666666,0.7886599999999999,1.1624707929213278
20210911_Hoffenheim_Mainz 05,2021-09-11 13:30:00,GER-Bundesliga,2122,Hoffenheim,Mainz 05,1,0,2,0.509713,0.933476,2.278705,2.1645559999999997,0.11414900000000028,2.278705,2.1645559999999997,0.11414900000000028,1.1702536159008212,Mainz 05,Hoffenheim,0,2,0,0.933476,0.509713,1.6278110000000001,0.7330156666666666,0.8947953333333335,1.6278110000000001,0.7330156666666666,0.8947953333333335,0.8190942333103919
20210911_Manchester United_Newcastle United,2021-09-11 14:00:00,ENG-Premier League,2122,Manchester United,Newcastle United,1,4,1,2.77326,0.622042,1.6160976666666667,0.9838726666666666,0.632225,1.6160976666666667,0.9838726666666666,0.632225,1.443804151679464,Newcastle United,Manchester United,0,1,4,0.622042,2.77326,1.1672200000000001,2.5513366666666664,-1.3841166666666662,1.1672200000000001,2.5513366666666664,-1.3841166666666662,1.142312096799527
20210911_Watford_Wolverhampton Wanderers,2021-09-11 14:00:00,ENG-Premier League,2122,Watford,Wolverhampton Wanderers,1,0,2,0.185407,2.55922,0.7845333333333334,1.2790343333333334,-0.49450099999999997,0.7845333333333334,1.2790343333333334,-0.49450099999999997,1.2746376842382552,Wolverhampton Wanderers,Watford,0,2,0,2.55922,0.185407,1.5447199999999999,1.1128416666666665,0.43187833333333336,1.5447199999999999,1.1128416666666665,0.43187833333333336,0.0
20210911_Leicester_Manchester City,2021-09-11 14:00:00,ENG-Premier League,2122,Leicester,Manchester City,1,0,1,0.8001,2.75058,0.856184,1.6847033333333332,-0.8285193333333333,0.856184,1.6847033333333332,-0.8285193333333333,1.5572915896131765,Manchester City,Leicester,0,1,0,2.75058,0.8001,3.0059533333333337,0.40065126666666667,2.605302066666667,3.0059533333333337,0.40065126666666667,2.605302066666667,1.1089093100698946
20210911_Brentford_Brighton,2021-09-11 14:00:00,ENG-Premier League,2122,Brentford,Brighton,1,0,1,0.729786,0.287902,1.2445796666666666,0.6872090000000001,0.5573706666666666,1.2445796666666666,0.6872090000000001,0.5573706666666666,0.8034819694628643,Brighton,Brentford,0,1,0,0.287902,0.729786,1.3886273333333332,1.2504613333333332,0.138166,1.3886273333333332,1.2504613333333332,0.138166,0.9601785163897673
20210911_Arsenal_Norwich,2021-09-11 14:00:00,ENG-Premier League,2122,Arsenal,Norwich,1,1,0,2.68515,0.577292,0.5902513333333334,3.334076666666667,-2.7438253333333336,0.5902513333333334,3.334076666666667,-2.7438253333333336,0.0,Norwich,Arsenal,0,0,1,0.577292,2.68515,0.9330495999999999,1.8334233333333334,-0.9003737333333335,0.9330495999999999,1.8334233333333334,-0.9003737333333335,0.35725018530567115
20210911_Southampton_West Ham,2021-09-11 14:00:00,ENG-Premier League,2122,Southampton,West Ham,1,0,0,0.692135,0.725407,1.542829,1.9470433333333332,-0.40421433333333323,1.542829,1.9470433333333332,-0.40421433333333323,0.8642114275973389,West Ham,Southampton,0,0,0,0.725407,0.692135,2.247666666666667,1.3275333333333332,0.9201333333333337,2.247666666666667,1.3275333333333332,0.9201333333333337,1.4830172282111402
20210911_Paris Saint Germain_Clermont Foot,2021-09-11 15:00:00,FRA-Ligue 1,2122,Paris Saint Germain,Clermont Foot,1,4,0,2.50575,1.0353,1.9316075,0.8158797499999999,1.11572775,1.9316075,0.8158797499999999,1.11572775,1.553108546756333,Clermont Foot,Paris Saint Germain,0,0,4,1.0353,2.50575,1.9664375,1.6069594999999999,0.3594780000000002,1.9664375,1.6069594999999999,0.3594780000000002,1.1441996704704949
20210911_Napoli_Juventus,2021-09-11 16:00:00,ITA-Serie A,2122,Napoli,Juventus,1,2,1,2.18708,1.56057,,,,,,,,Juventus,Napoli,0,1,2,1.56057,2.18708,,,,,,,
20210911_Levante_Rayo Vallecano,2021-09-11 16:30:00,ESP-La Liga,2122,Levante,Rayo Vallecano,1,1,1,1.10993,2.7683,1.0251130000000002,1.330238,-0.30512499999999987,1.0251130000000002,1.330238,-0.30512499999999987,1.3006653878958125,Rayo Vallecano,Levante,0,1,1,2.7683,1.10993,1.1478693333333334,2.176484,-1.0286146666666665,1.1478693333333334,2.176484,-1.0286146666666665,1.1615690242065175
20210911_Chelsea_Aston Villa,2021-09-11 16:30:00,ENG-Premier League,2122,Chelsea,Aston Villa,1,3,0,1.22153,1.17349,1.8006826666666667,1.01214,0.7885426666666666,1.8006826666666667,1.01214,0.7885426666666666,1.1106878156435938,Aston Villa,Chelsea,0,0,3,1.17349,1.22153,0.9176346666666667,1.03837,-0.1207353333333333,0.9176346666666667,1.03837,-0.1207353333333333,1.8162572459582826
20210911_RasenBallsport Leipzig_Bayern Munich,2021-09-11 16:30:00,GER-Bundesliga,2122,RasenBallsport Leipzig,Bayern Munich,1,1,4,0.347898,4.30091,1.7157413333333331,1.1139863333333333,0.6017549999999998,1.7157413333333331,1.1139863333333333,0.6017549999999998,0.7771164085409757,Bayern Munich,RasenBallsport Leipzig,0,4,1,4.30091,0.347898,3.4176966666666666,1.173743,2.2439536666666666,3.4176966666666666,1.173743,2.2439536666666666,0.8777833045615473
20210911_Atalanta_Fiorentina,2021-09-11 18:45:00,ITA-Serie A,2122,Atalanta,Fiorentina,1,1,2,2.11526,1.81465,,,,,,,,Fiorentina,Atalanta,0,2,1,1.81465,2.11526,,,,,,,
20210911_Athletic Club_Mallorca,2021-09-11 19:00:00,ESP-La Liga,2122,Athletic Club,Mallorca,1,2,0,1.855,0.22503,1.173832,1.0173206666666668,0.15651133333333322,1.173832,1.0173206666666668,0.15651133333333322,0.5679388307161766,Mallorca,Athletic Club,0,0,2,0.22503,1.855,0.8936593333333334,0.6773133333333333,0.21634600000000004,0.8936593333333334,0.6773133333333333,0.21634600000000004,1.1189904617253041
20210911_Monaco_Marseille,2021-09-11 19:00:00,FRA-Ligue 1,2122,Monaco,Marseille,1,0,2,0.890728,1.36062,1.15426625,0.5517685,0.60249775,1.15426625,0.5517685,0.60249775,0.6497620246584689,Marseille,Monaco,0,2,0,1.36062,0.890728,1.9825700000000002,0.7702680000000001,1.2123020000000002,1.9825700000000002,0.7702680000000001,1.2123020000000002,1.3450532304815963
20210912_Sampdoria_Inter,2021-09-12 10:30:00,ITA-Serie A,2122,Sampdoria,Inter,1,2,2,1.46613,0.965476,,,,,,,,Inter,Sampdoria,0,2,2,0.965476,1.46613,,,,,,,
20210912_Montpellier_Saint-Etienne,2021-09-12 11:00:00,FRA-Ligue 1,2122,Montpellier,Saint-Etienne,1,2,0,1.08969,0.861648,1.7831685,1.5979815,0.185187,1.7831685,1.5979815,0.185187,1.2617971019044165,Saint-Etienne,Montpellier,0,0,2,0.861648,1.08969,1.1035659999999998,1.47857275,-0.3750067500000003,1.1035659999999998,1.47857275,-0.3750067500000003,1.1326890899839932
20210912_Espanyol_Atletico Madrid,2021-09-12 12:00:00,ESP-La Liga,2122,Espanyol,Atletico Madrid,1,1,2,0.373891,0.732283,0.8563953333333334,0.8213016666666667,0.03509366666666669,0.8563953333333334,0.8213016666666667,0.03509366666666669,0.0,Atletico Madrid,Espanyol,0,2,1,0.732283,0.373891,1.5410266666666665,0.7370313333333334,0.8039953333333332,1.5410266666666665,0.7370313333333334,0.8039953333333332,1.0815277228001186
20210912_Spezia_Udinese,2021-09-12 13:00:00,ITA-Serie A,2122,Spezia,Udinese,1,0,1,0.788419,0.78059,,,,,,,,Udinese,Spezia,0,1,0,0.78059,0.788419,,,,,,,
20210912_Brest_Angers,2021-09-12 13:00:00,FRA-Ligue 1,2122,Brest,Angers,1,1,1,1.47981,0.998328,1.2900035,1.3096925000000001,-0.019689000000000068,1.2900035,1.3096925000000001,-0.019689000000000068,0.9689877411422892,Angers,Brest,0,1,1,0.998328,1.47981,1.6756775,0.7836585,0.8920189999999999,1.6756775,0.7836585,0.8920189999999999,1.1935453069798532
20210912_Bordeaux_Lens,2021-09-12 13:00:00,FRA-Ligue 1,2122,Bordeaux,Lens,1,2,3,1.00806,3.12454,0.57485175,1.88747,-1.3126182499999999,0.57485175,1.88747,-1.3126182499999999,1.304678533732681,Lens,Bordeaux,0,3,2,3.12454,1.00806,1.25477325,0.7271045,0.5276687499999999,1.25477325,0.7271045,0.5276687499999999,1.3946715179983358
20210912_Rennes_Reims,2021-09-12 13:00:00,FRA-Ligue 1,2122,Rennes,Reims,1,0,2,0.805521,0.871123,1.019232,1.83286425,-0.8136322500000002,1.019232,1.83286425,-0.8136322500000002,0.7358463631284068,Reims,Rennes,0,2,0,0.871123,0.805521,0.8690535,1.398507,-0.5294534999999999,0.8690535,1.398507,-0.5294534999999999,1.1506738345975402
20210912_Cagliari_Genoa,2021-09-12 13:00:00,ITA-Serie A,2122,Cagliari,Genoa,1,2,3,1.83111,1.25494,,,,,,,,Genoa,Cagliari,0,3,2,1.25494,1.83111,,,,,,,
20210912_Metz_Troyes,2021-09-12 13:00:00,FRA-Ligue 1,2122,Metz,Troyes,1,0,2,0.781252,0.86724,1.11964575,1.543335,-0.4236892499999998,1.11964575,1.543335,-0.4236892499999998,1.3397064658476445,Troyes,Metz,0,2,0,0.86724,0.781252,0.76212125,1.90624,-1.14411875,0.76212125,1.90624,-1.14411875,0.9840921503889625
20210912_Torino_Salernitana,2021-09-12 13:00:00,ITA-Serie A,2122,Torino,Salernitana,1,4,0,2.9969,0.252452,,,,,,,,Salernitana,Torino,0,0,4,0.252452,2.9969,,,,,,,
20210912_Eintracht Frankfurt_VfB Stuttgart,2021-09-12 13:30:00,GER-Bundesliga,2122,Eintracht Frankfurt,VfB Stuttgart,1,1,1,1.46763,1.2361,1.4941166666666668,1.2101513333333334,0.2839653333333334,1.4941166666666668,1.2101513333333334,0.2839653333333334,0.6692902845822291,VfB Stuttgart,Eintracht Frankfurt,0,1,1,1.2361,1.46763,2.499629666666667,1.847546666666667,0.652083,2.499629666666667,1.847546666666667,0.652083,0.9334703667831772
20210912_Osasuna_Valencia,2021-09-12 14:15:00,ESP-La Liga,2122,Osasuna,Valencia,1,1,4,0.457252,0.924929,1.815254666666667,0.6765863333333334,1.1386683333333334,1.815254666666667,0.6765863333333334,1.1386683333333334,0.5508858795829573,Valencia,Osasuna,0,4,1,0.924929,0.457252,1.80628,0.768876,1.037404,1.80628,0.768876,1.037404,0.9227050019838158
20210912_Nantes_Nice,2021-09-12 15:00:00,FRA-Ligue 1,2122,Nantes,Nice,1,0,2,2.1566,2.45276,0.8949879999999999,1.241285,-0.3462970000000001,0.8949879999999999,1.241285,-0.3462970000000001,0.8379977217635272,Nice,Nantes,0,2,0,2.45276,2.1566,1.9880300000000002,0.5981586666666666,1.3898713333333337,1.9880300000000002,0.5981586666666666,1.3898713333333337,1.3413591321406415
20210912_Bochum_Hertha Berlin,2021-09-12 15:30:00,GER-Bundesliga,2122,Bochum,Hertha Berlin,1,1,3,1.02687,0.605231,0.690749,2.1721676666666667,-1.4814186666666669,0.690749,2.1721676666666667,-1.4814186666666669,1.447696883156867,Hertha Berlin,Bochum,0,3,1,0.605231,1.02687,1.285792,2.1462696666666665,-0.8604776666666665,1.285792,2.1462696666666665,-0.8604776666666665,0.5184858347077528
20210912_Leeds_Liverpool,2021-09-12 15:30:00,ENG-Premier League,2122,Leeds,Liverpool,1,0,3,0.652514,4.4016,1.018405,1.7368766666666666,-0.7184716666666666,1.018405,1.7368766666666666,-0.7184716666666666,1.3092325442479686,Liverpool,Leeds,0,3,0,4.4016,0.652514,2.17045,0.8658006666666666,1.3046493333333338,2.17045,0.8658006666666666,1.3046493333333338,0.9214664831924514
20210912_AC Milan_Lazio,2021-09-12 16:00:00,ITA-Serie A,2122,AC Milan,Lazio,1,2,0,3.47807,0.24655,,,,,,,,Lazio,AC Milan,0,0,2,0.24655,3.47807,,,,,,,
20210912_Cadiz_Real Sociedad,2021-09-12 16:30:00,ESP-La Liga,2122,Cadiz,Real Sociedad,1,0,2,0.607763,2.36611,1.2694596666666669,1.6745013333333334,-0.4050416666666665,1.2694596666666669,1.6745013333333334,-0.4050416666666665,1.0503128750765742,Real Sociedad,Cadiz,0,2,0,2.36611,0.607763,1.342439,1.5830250000000001,-0.2405860000000002,1.342439,1.5830250000000001,-0.2405860000000002,0.9932146061146762
20210912_Borussia M.Gladbach_Arminia Bielefeld,2021-09-12 17:30:00,GER-Bundesliga,2122,Borussia M.Gladbach,Arminia Bielefeld,1,3,1,2.12932,1.53189,1.7255733333333332,2.14214,-0.41656666666666675,1.7255733333333332,2.14214,-0.41656666666666675,0.3863442752471155,Arminia Bielefeld,Borussia M.Gladbach,0,1,3,1.53189,2.12932,0.6550856666666667,1.9998466666666668,-1.344761,0.6550856666666667,1.9998466666666668,-1.344761,1.0176734255447224
20210912_Lyon_Strasbourg,2021-09-12 18:45:00,FRA-Ligue 1,2122,Lyon,Strasbourg,1,3,1,1.69926,2.0448,1.7280635,1.4590825,0.2689809999999999,1.7280635,1.4590825,0.2689809999999999,0.7233520016017907,Strasbourg,Lyon,0,1,3,2.0448,1.69926,1.25468725,1.513521,-0.25883375,1.25468725,1.513521,-0.25883375,1.1955146680683413
20210912_Roma_Sassuolo,2021-09-12 18:45:00,ITA-Serie A,2122,Roma,Sassuolo,1,2,1,2.32713,2.09991,,,,,,,,Sassuolo,Roma,0,1,2,2.09991,2.32713,,,,,,,
20210912_Real Madrid_Celta Vigo,2021-09-12 19:00:00,ESP-La Liga,2122,Real Madrid,Celta Vigo,1,5,2,3.03734,1.99062,1.74591,1.1566756666666667,0.5892343333333334,1.74591,1.1566756666666667,0.5892343333333334,1.5273763111571022,Celta Vigo,Real Madrid,0,2,5,1.99062,3.03734,0.8710426666666667,1.9464833333333331,-1.0754406666666663,0.8710426666666667,1.9464833333333331,-1.0754406666666663,0.3826816647264706
20210913_Getafe_Elche,2021-09-13 18:00:00,ESP-La Liga,2122,Getafe,Elche,1,0,1,0.3796,1.07401,0.6228093333333333,1.147907,-0.5250976666666667,0.6228093333333333,1.147907,-0.5250976666666667,0.5352064130573239,Elche,Getafe,0,1,0,1.07401,0.3796,0.6524576666666667,1.1267653333333334,-0.4743076666666667,0.6524576666666667,1.1267653333333334,-0.4743076666666667,0.5108862189975084
20210913_Bologna_Verona,2021-09-13 18:45:00,ITA-Serie A,2122,Bologna,Verona,1,1,0,1.25512,0.315142,,,,,,,,Verona,Bologna,0,0,1,0.315142,1.25512,,,,,,,
20210913_Everton_Burnley,2021-09-13 19:00:00,ENG-Premier League,2122,Everton,Burnley,1,3,1,1.80386,1.82061,1.9314799999999999,0.7494386666666667,1.1820413333333333,1.9314799999999999,0.7494386666666667,1.1820413333333333,1.2080525330272935,Burnley,Everton,0,1,3,1.82061,1.80386,1.398988,1.94851,-0.5495220000000001,1.398988,1.94851,-0.5495220000000001,0.4765338074527029
20210913_Granada_Real Betis,2021-09-13 20:00:00,ESP-La Liga,2122,Granada,Real Betis,1,1,2,0.780077,2.43767,0.5285766666666666,1.6381566666666665,-1.1095799999999998,0.5285766666666666,1.6381566666666665,-1.1095799999999998,0.6306204043538033,Real Betis,Granada,0,2,1,2.43767,0.780077,1.0193806666666665,0.9879493333333333,0.031431333333333145,1.0193806666666665,0.9879493333333333,0.031431333333333145,0.6539897297452841
