id_partido,fecha,liga,temporada,equipo_home,rival_home,es_local_home,goles_favor_home,goles_contra_home,xg_favor_home,xg_contra_home,xg_favor_roll_5_home,xg_contra_roll_5_home,xg_diff_roll_5_home,xg_favor_roll_10_home,xg_contra_roll_10_home,xg_diff_roll_10_home,conversion_ratio_10_home,equipo_away,rival_away,es_local_away,goles_favor_away,goles_contra_away,xg_favor_away,xg_contra_away,xg_favor_roll_5_away,xg_contra_roll_5_away,xg_diff_roll_5_away,xg_favor_roll_10_away,xg_contra_roll_10_away,xg_diff_roll_10_away,conversion_ratio_10_away,cuota_home,cuota_draw,cuota_away
20231021_Chelsea_Arsenal,2023-10-21 16:30:00,ENG-Premier League,2324,Chelsea,Arsenal,1,2,2,1.71838,1.05791,1.767724,1.091293,0.676431,1.949743,1.5375786000000002,0.4121644,0.6667541995256813,Arsenal,Chelsea,0,2,2,1.05791,1.71838,1.9031986000000003,0.9926906,0.9105080000000002,1.9310283,0.9376155,0.9934128,1.087502918780155,1.3473684210526315,5.2,12.465789473684211
20231022_Aston Villa_West Ham,2023-10-22 15:30:00,ENG-Premier League,2324,Aston Villa,West Ham,1,4,1,2.34143,0.659622,1.5578226000000002,1.707202,-0.1493793999999997,1.9383313,1.6359838,0.3023475000000002,1.134996305844978,West Ham,Aston Villa,0,1,4,0.659622,2.34143,1.5577134,2.6412334,-1.0835199999999998,1.7387369,2.0375835,-0.2988465999999998,1.0927466411124989,2.789473684210526,3.3342105263157897,3.226842105263158
20231023_Tottenham_Fulham,2023-10-23 19:00:00,ENG-Premier League,2324,Tottenham,Fulham,1,2,0,1.63523,0.745838,2.26726,1.3541406,0.9131193999999998,2.1239470000000003,1.3952835,0.7286635000000001,1.0828890349481248,Fulham,Tottenham,0,0,2,0.745838,1.63523,1.3838982,1.2134698,0.1704284,1.3587507,1.9812629,-0.6225122000000003,0.8095666044060884,1.9742105263157894,3.488421052631579,5.1147368421052635
20231028_Chelsea_Brentford,2023-10-28 11:30:00,ENG-Premier League,2324,Chelsea,Brentford,1,0,2,1.71801,2.48137,1.654516,1.072775,0.5817409999999998,1.953217,1.1511386,0.8020783999999999,0.7167658704763114,Brentford,Chelsea,0,2,0,2.48137,1.71801,1.6296516,1.3606471999999998,0.2690044000000002,1.8983489,1.3013525,0.5969963999999999,0.7901599173050238,1.3473684210526315,5.2,12.465789473684211
20231028_Arsenal_Sheffield United,2023-10-28 14:00:00,ENG-Premier League,2324,Arsenal,Sheffield United,1,5,0,3.03496,0.0281554,1.7328346000000003,1.1431448,0.5896898000000004,1.9877993,0.9954835,0.9923158,1.157057879506307,Sheffield United,Arsenal,0,0,5,0.0281554,3.03496,0.7889185999999999,2.8385620000000005,-2.049643400000001,0.8061741111111111,2.71417,-1.907995888888889,0.9647750964533904,1.54,4.433684210526316,8.544736842105262
20231029_West Ham_Everton,2023-10-29 13:00:00,ENG-Premier League,2324,West Ham,Everton,1,0,1,0.618578,0.733813,1.4445818,2.7050314,-1.2604496,1.5566981,2.2071437,-0.6504456000000001,1.0920543347137543,Everton,West Ham,0,1,0,0.733813,0.618578,1.9421005,1.4308474,0.5112531,1.8787937500000005,1.5388401000000005,0.33995365,0.5322561179181493,3.0710526315789473,3.3394736842105264,3.0805263157894736
20231029_Liverpool_Nottingham Forest,2023-10-29 14:00:00,ENG-Premier League,2324,Liverpool,Nottingham Forest,1,3,0,2.70428,0.642014,2.577718,1.3182971,1.2594209,2.5033961,1.3486278500000002,1.15476825,0.9586972837829044,Nottingham Forest,Liverpool,0,0,3,0.642014,2.70428,1.3463522,1.2768226,0.0695295999999998,1.1617169,1.4098081,-0.2480911999999999,0.9468735912565348,1.6636842105263157,3.8426315789473686,7.0
20231029_Aston Villa_Luton,2023-10-29 14:00:00,ENG-Premier League,2324,Aston Villa,Luton,1,3,1,3.07654,0.453117,1.903008,1.2928504,0.6101575999999997,2.0255263,1.6100952,0.4154311000000001,1.2342465095385289,Luton,Aston Villa,0,1,3,0.453117,3.07654,1.5250916,2.198384,-0.6732923999999998,1.495181,2.417323333333333,-0.9221423333333336,0.5945020892661236,2.789473684210526,3.3342105263157897,3.226842105263158
20231104_Fulham_Manchester United,2023-11-04 12:30:00,ENG-Premier League,2324,Fulham,Manchester United,1,0,1,1.18241,0.697095,0.9993084,1.1127938,-0.1134853999999999,1.1049008,1.8312309,-0.7263301,0.8145520262524688,Manchester United,Fulham,0,1,0,0.697095,1.18241,1.1728822,1.8214748,-0.6485926000000002,1.4995411,1.8177858,-0.3182446999999999,0.7335572639140975,2.743157894736842,3.3236842105263156,3.236842105263158
20231104_Everton_Brighton,2023-11-04 15:00:00,ENG-Premier League,2324,Everton,Brighton,1,1,1,0.617607,0.442489,2.0322291,1.3940420000000002,0.6381870999999997,1.8392420500000004,1.5574895,0.2817525500000004,0.5437019321617118,Brighton,Everton,0,1,1,0.442489,0.617607,1.6778166,1.5045244000000002,0.1732921999999996,2.0548143,1.6674183000000002,0.3873959999999996,1.1193220140029132,2.9257894736842105,3.392631578947368,3.488421052631579
20231104_Newcastle United_Arsenal,2023-11-04 17:30:00,ENG-Premier League,2324,Newcastle United,Arsenal,1,1,0,1.12355,0.535473,3.245048,0.8527858000000001,2.3922622,2.4830864,0.9787588000000002,1.5043276,1.0470835621815004,Arsenal,Newcastle United,0,0,1,0.535473,1.12355,2.1793056,1.09214188,1.0871637200000002,1.9888293,0.95952704,1.02930226,1.1564586480807335,2.312105263157895,3.3131578947368423,3.8242105263157895
20231106_Tottenham_Chelsea,2023-11-06 20:00:00,ENG-Premier League,2324,Tottenham,Chelsea,1,1,4,0.959108,4.05865,1.8807386,1.124336,0.7564026000000001,2.0213983,1.2915557000000002,0.7298425999999998,1.0883549826103136,Chelsea,Tottenham,0,4,1,4.05865,0.959108,1.7187639999999995,1.304019,0.4147449999999997,1.923094,1.2473766000000002,0.6757173999999999,0.6759936456597307,1.9742105263157894,3.488421052631579,5.1147368421052635
20231111_Arsenal_Burnley,2023-11-11 15:00:00,ENG-Premier League,2324,Arsenal,Burnley,1,3,1,2.63194,0.327706,1.8178202000000003,0.87451988,0.9433003200000004,1.9581146,0.97525154,0.98286306,1.0724596647920073,Burnley,Arsenal,0,1,3,0.327706,2.63194,0.9944654,1.840028,-0.8455625999999998,0.9813916,1.9066128,-0.9252212,0.8151681600207706,1.54,4.433684210526316,8.544736842105262
20231112_Liverpool_Brentford,2023-11-12 14:00:00,ENG-Premier League,2324,Liverpool,Brentford,1,3,0,1.56004,1.44954,2.332498,1.2993973,1.0331007,2.5474101,1.21971725,1.32769285,0.9028774350555354,Brentford,Liverpool,0,0,3,1.44954,1.56004,2.050274,1.2520132,0.7982608,1.9947809,1.3846935,0.6100873999999998,0.8522234937062544,1.6636842105263157,3.8426315789473686,7.0
20231112_Aston Villa_Fulham,2023-11-12 14:00:00,ENG-Premier League,2324,Aston Villa,Fulham,1,3,1,2.86039,0.648745,2.094554,1.0391392,1.0554147999999997,2.0618513,1.1593266,0.9025246999999998,1.212501981834489,Fulham,Aston Villa,0,1,3,0.648745,2.86039,1.1272547999999998,1.1777408,-0.0504860000000002,1.0649978,1.6419394,-0.5769416,0.7511745553140531,2.789473684210526,3.3342105263157897,3.226842105263158
20231112_West Ham_Nottingham Forest,2023-11-12 14:00:00,ENG-Premier League,2324,West Ham,Nottingham Forest,1,3,2,2.06402,1.42128,1.432425,1.559066,-0.126641,1.5486857,2.109431,-0.5607452999999998,1.0977042677515083,Nottingham Forest,West Ham,0,2,3,1.42128,2.06402,1.3062636,1.6544124,-0.3481488000000001,1.1448886000000005,1.6283041,-0.4834154999999998,0.960791328701038,3.0710526315789473,3.3394736842105264,3.0805263157894736
20231112_Chelsea_Manchester City,2023-11-12 16:30:00,ENG-Premier League,2324,Chelsea,Manchester City,1,4,4,3.47238,3.19324,2.291062,1.2688826,1.0221794000000002,2.135701,1.2132934,0.9224076,0.7491681891949346,Manchester City,Chelsea,0,4,4,3.19324,3.47238,1.9493540000000005,0.6764062,1.2729478000000003,2.231191,0.7490428,1.4821482,1.1204773054044654,1.3473684210526315,5.2,12.465789473684211
20231125_Newcastle United_Chelsea,2023-11-25 15:00:00,ENG-Premier League,2324,Newcastle United,Chelsea,1,4,1,2.15227,0.968061,1.8923142,1.2404802,0.6518339999999998,2.1681321,1.0396021000000002,1.1285299999999996,1.0146978522674648,Chelsea,Newcastle United,0,1,4,0.968061,2.15227,2.588616,1.729654,0.858962,2.322023,1.3613834,0.9606396,0.8182516632041701,2.312105263157895,3.3131578947368423,3.8242105263157895
20231126_Tottenham_Aston Villa,2023-11-26 14:00:00,ENG-Premier League,2324,Tottenham,Aston Villa,1,1,2,2.22542,2.39755,1.2790452,1.624656,-0.3456107999999998,1.7613206,1.4529447000000002,0.3083758999999999,1.135510970852796,Aston Villa,Tottenham,0,2,1,2.39755,2.22542,2.28514,0.8232502,1.4618898000000002,2.0235543,1.1520546,0.8714996999999998,1.1860313380118646,1.9742105263157894,3.488421052631579,5.1147368421052635
20231126_Everton_Manchester United,2023-11-26 16:30:00,ENG-Premier League,2324,Everton,Manchester United,1,0,3,2.49764,2.07334,1.2800825000000002,1.2440838,0.0359987000000003,1.74889525,1.3084524,0.4404428499999999,0.800504889869825,Manchester United,Everton,0,3,0,2.07334,2.49764,1.3816406,1.714491,-0.3328503999999999,1.4016646,1.5507212999999995,-0.1490566999999998,0.8561243138163626,2.9257894736842105,3.392631578947368,3.488421052631579
20231127_Fulham_Wolverhampton Wanderers,2023-11-27 20:00:00,ENG-Premier League,2324,Fulham,Wolverhampton Wanderers,1,3,2,2.49057,1.57875,1.0791271999999998,1.3528968,-0.2737696,1.0898824,1.5810904,-0.4912080000000001,0.8257764087424398,Wolverhampton Wanderers,Fulham,0,2,3,1.57875,2.49057,1.5974246,1.337681,0.2597436000000002,1.2504315,1.6964444999999997,-0.4460129999999997,1.1995849436095112,2.743157894736842,3.3236842105263156,3.236842105263158
20231202_Arsenal_Wolverhampton Wanderers,2023-12-02 15:00:00,ENG-Premier League,2324,Arsenal,Wolverhampton Wanderers,1,2,1,3.30368,1.07886,1.8174546,0.97218828,0.8452663200000001,1.8603266,0.98243944,0.87788716,1.1825874109484802,Wolverhampton Wanderers,Arsenal,0,1,2,1.07886,3.30368,1.5607106,1.472559,0.0881516,1.2680785,1.7557095,-0.4876309999999999,1.2617505448199422,1.54,4.433684210526316,8.544736842105262
20231202_Newcastle United_Manchester United,2023-12-02 20:00:00,ENG-Premier League,2324,Newcastle United,Manchester United,1,1,0,2.90191,0.422674,1.9270382,1.2478234,0.6792147999999996,2.2213221,1.0507961,1.1705260000000002,1.1254553648679024,Manchester United,Newcastle United,0,0,1,0.422674,2.90191,1.5375966,2.009001,-0.4714043999999999,1.3061956,1.7044499000000002,-0.3982543,0.918697843800849,2.312105263157895,3.3131578947368423,3.8242105263157895
20231203_West Ham_Crystal Palace,2023-12-03 14:00:00,ENG-Premier League,2324,West Ham,Crystal Palace,1,1,1,1.1466,0.987682,1.29338,1.5536486,-0.2602686,1.4255467,2.0974410000000003,-0.6718943000000004,1.1223756314853583,Crystal Palace,West Ham,0,1,1,0.987682,1.1466,1.3627428,1.8017632,-0.4390204,1.2804986,1.5780914,-0.2975927999999999,0.8590397060647267,3.0710526315789473,3.3394736842105264,3.0805263157894736
20231203_Chelsea_Brighton,2023-12-03 14:00:00,ENG-Premier League,2324,Chelsea,Brighton,1,3,2,1.66304,0.855058,2.3870962,1.9687796,0.4183165999999996,2.0774101,1.5300363,0.5473737999999997,0.8183262330696125,Brighton,Chelsea,0,2,3,0.855058,1.66304,1.0060223999999998,1.0407058000000002,-0.0346834000000004,1.4397162,1.283583,0.1561331999999999,1.319703619571955,1.3473684210526315,5.2,12.465789473684211
20231203_Liverpool_Fulham,2023-12-03 14:00:00,ENG-Premier League,2324,Liverpool,Fulham,1,4,3,2.72831,1.51005,2.0711056,1.0645293,1.0065763,2.3689818,1.24358625,1.12539555,0.928668625200656,Fulham,Liverpool,0,3,4,1.51005,2.72831,1.1240172,1.6182850000000002,-0.4942678000000002,1.2539577,1.4158774,-0.1619197000000001,0.7974744303779703,1.6636842105263157,3.8426315789473686,7.0
20231206_Fulham_Nottingham Forest,2023-12-06 19:30:00,ENG-Premier League,2324,Fulham,Nottingham Forest,1,5,0,3.09427,0.218659,1.2768596,1.8369010000000003,-0.5600414000000005,1.2585357,1.4885564000000002,-0.2300207000000003,0.9534882852442842,Nottingham Forest,Fulham,0,0,5,0.218659,3.09427,1.1110752,1.5882337999999998,-0.4771585999999999,1.2287137,1.4325282,-0.2038145,0.8138585792128963,2.743157894736842,3.3236842105263156,3.236842105263158
20231206_Aston Villa_Manchester City,2023-12-06 20:15:00,ENG-Premier League,2324,Aston Villa,Manchester City,1,1,0,2.1922,1.00198,2.11215,1.2938198,0.8183302000000001,2.007579,1.2933351,0.7142439000000003,1.2452803873320115,Manchester City,Aston Villa,0,0,1,1.00198,2.1922,2.968438,1.205898,1.76254,2.313382,0.9678507,1.3455312999999998,1.0806684409801577,2.789473684210526,3.3342105263157897,3.226842105263158
20231207_Everton_Newcastle United,2023-12-07 19:30:00,ENG-Premier League,2324,Everton,Newcastle United,1,3,0,2.95393,1.29564,1.2526498,1.1398864,0.1127633999999999,1.59737515,1.2853669,0.3120082499999999,0.8138346124674517,Newcastle United,Everton,0,0,3,1.29564,2.95393,1.7607481999999997,1.1147682000000003,0.6459799999999993,2.4210371000000004,0.9608055,1.4602316000000004,1.0326148935863504,2.9257894736842105,3.392631578947368,3.488421052631579
20231207_Tottenham_West Ham,2023-12-07 20:15:00,ENG-Premier League,2324,Tottenham,West Ham,1,1,2,1.61268,1.7409,1.0078045999999998,2.3668328,-1.3590282000000002,1.5612703,1.7684665,-0.2071962,1.088856241705077,West Ham,Tottenham,0,2,1,1.7409,1.61268,1.3907756,1.282899,0.1078765999999999,1.4176787,1.9939652000000003,-0.5762865000000004,1.0580669244258771,1.9742105263157894,3.488421052631579,5.1147368421052635
20231209_Aston Villa_Arsenal,2023-12-09 17:30:00,ENG-Premier League,2324,Aston Villa,Arsenal,1,1,0,0.628499,1.71667,1.935282,1.4035924000000002,0.5316896,1.995281,1.2818371000000002,0.7134438999999997,1.1527192647455349,Arsenal,Aston Villa,0,0,1,1.71667,0.628499,2.1772466,0.943904,1.2333426000000005,2.1782761,1.0180229399999998,1.1602531600000003,1.1017881976540085,2.789473684210526,3.3342105263157897,3.226842105263158
20231210_Fulham_West Ham,2023-12-10 14:00:00,ENG-Premier League,2324,Fulham,West Ham,1,5,0,2.1884,0.983,1.7852089999999996,1.6166408,0.1685681999999995,1.3922586999999995,1.3647173,0.0275413999999996,1.1492108835729429,West Ham,Fulham,0,0,5,0.983,2.1884,1.61524,1.4586724,0.1565676,1.5022055,1.7401871999999998,-0.2379816999999997,1.065099904706843,2.743157894736842,3.3236842105263156,3.236842105263158
20231210_Everton_Chelsea,2023-12-10 14:00:00,ENG-Premier League,2324,Everton,Chelsea,1,2,0,1.11437,0.885512,1.6966732,1.2752987999999998,0.4213744000000001,1.86445115,1.3346703999999998,0.5297807500000002,0.858160934835469,Chelsea,Everton,0,0,2,0.885512,1.11437,2.5026662,2.2398332000000005,0.2628329999999992,2.1107151,1.7719261,0.3387890000000002,0.9949230026719368,2.9257894736842105,3.392631578947368,3.488421052631579
20231210_Tottenham_Newcastle United,2023-12-10 16:30:00,ENG-Premier League,2324,Tottenham,Newcastle United,1,4,1,4.40118,1.61368,1.13252,2.602646,-1.470126,1.5066293,1.863491,-0.3568616999999998,1.0619725356645224,Newcastle United,Tottenham,0,1,4,1.61368,4.40118,1.5559021999999998,1.5328756,0.0230265999999996,2.4004751,1.1928307,1.2076444,0.9998016643448356,1.9742105263157894,3.488421052631579,5.1147368421052635
20231216_Chelsea_Sheffield United,2023-12-16 15:00:00,ENG-Premier League,2324,Chelsea,Sheffield United,1,2,0,3.27322,0.44014,1.8680386,2.2708856,-0.4028470000000004,2.0795503,1.7698841,0.3096662000000001,1.0098332270043062,Sheffield United,Chelsea,0,0,2,0.44014,3.27322,0.7909691999999999,1.8552496,-1.0642804,0.76591974,2.0384758,-1.2725560599999997,0.913932687081956,1.3473684210526315,5.2,12.465789473684211
20231216_Newcastle United_Fulham,2023-12-16 15:00:00,ENG-Premier League,2324,Newcastle United,Fulham,1,3,0,4.27933,0.471042,1.6539281999999995,2.306017,-0.6520888000000005,2.0510231,1.5750095,0.4760135999999997,0.828854229455422,Fulham,Newcastle United,0,0,3,0.471042,4.27933,1.986407,1.6738218,0.3125851999999998,1.5568309,1.4257813,0.1310495999999998,1.3488932234751871,2.312105263157895,3.3131578947368423,3.8242105263157895
20231217_West Ham_Wolverhampton Wanderers,2023-12-17 14:00:00,ENG-Premier League,2324,West Ham,Wolverhampton Wanderers,1,3,0,1.03828,0.556206,1.46083,1.5304644,-0.0696343999999999,1.4466275,1.5447652,-0.0981377000000001,1.0368937152835025,Wolverhampton Wanderers,West Ham,0,0,3,0.556206,1.03828,1.34146,1.6452234,-0.3037634,1.3459568000000002,1.5462957,-0.2003388999999997,1.1144480161265085,3.0710526315789473,3.3394736842105264,3.0805263157894736
20231217_Arsenal_Brighton,2023-12-17 14:00:00,ENG-Premier League,2324,Arsenal,Brighton,1,2,0,2.76976,0.663054,2.413486,0.8448938,1.5685922,2.1156531000000003,0.85970684,1.2559462600000004,1.0398675284395498,Brighton,Arsenal,0,0,2,0.663054,2.76976,1.5324896,1.401124,0.1313655999999998,1.434869,1.3556009,0.0792680999999999,1.045390871646909,1.54,4.433684210526316,8.544736842105262
20231217_Liverpool_Manchester United,2023-12-17 16:30:00,ENG-Premier League,2324,Liverpool,Manchester United,1,0,0,1.97111,0.632715,1.6453175999999998,1.4763004,0.1690171999999998,1.9889078,1.38784885,0.6010589499999999,1.0558553514369289,Manchester United,Liverpool,0,0,0,0.632715,1.97111,2.0779027999999995,2.026643,0.0512597999999995,1.6110747,1.9487555,-0.3376808,0.6827736275831111,1.6636842105263157,3.8426315789473686,7.0
20231222_Aston Villa_Sheffield United,2023-12-22 20:00:00,ENG-Premier League,2324,Aston Villa,Sheffield United,1,1,1,1.21861,0.646159,1.5159517999999998,1.6580504,-0.1420986000000001,1.9005459,1.2406503,0.6598955999999998,0.9997122407239728,Sheffield United,Aston Villa,0,1,1,0.646159,1.21861,0.7101292,2.2926916,-1.5825624,0.71873404,2.0460448,-1.3273107599999998,0.9739333148415862,2.789473684210526,3.3342105263157897,3.226842105263158
20231223_West Ham_Manchester United,2023-12-23 12:30:00,ENG-Premier League,2324,West Ham,Manchester United,1,2,0,1.51468,0.730496,1.255682,1.3574496,-0.1017676,1.2307025,1.5091861,-0.2784835999999999,1.300069431833094,Manchester United,West Ham,0,0,2,0.730496,1.51468,1.6562358,2.3392120000000003,-0.6829762000000004,1.5189382,2.0268515000000003,-0.5079133000000002,0.724189618649647,3.0710526315789473,3.3394736842105264,3.0805263157894736
20231223_Tottenham_Everton,2023-12-23 15:00:00,ENG-Premier League,2324,Tottenham,Everton,1,2,1,1.57527,1.98385,2.0559474,2.073022,-0.0170745999999999,1.6674962999999998,1.848839,-0.1813427,1.079462017719609,Everton,Tottenham,0,1,2,1.98385,1.57527,1.8825558,1.1478024,0.7347534,1.58131915,1.1959430999999998,0.3853760500000003,1.011812819813875,1.9742105263157894,3.488421052631579,5.1147368421052635
20231223_Fulham_Burnley,2023-12-23 15:00:00,ENG-Premier League,2324,Fulham,Burnley,1,0,2,1.38096,0.41714,1.9508664,1.9576098,-0.0067434000000001,1.5149968,1.6552533,-0.1402565,1.386140626738864,Burnley,Fulham,0,2,0,0.41714,1.38096,1.3383134,1.6584282,-0.3201148,1.1071394,1.8593641,-0.7522247000000002,0.9032278110346258,2.743157894736842,3.3236842105263156,3.236842105263158
20231223_Liverpool_Arsenal,2023-12-23 17:30:00,ENG-Premier League,2324,Liverpool,Arsenal,1,1,1,0.982901,0.851681,1.7275316,1.3129354,0.4145962000000001,2.0737198,1.23229735,0.84142245,0.964449987674329,Arsenal,Liverpool,0,1,1,0.851681,0.982901,2.44105,0.9119634,1.5290866,1.9852091,0.8615679399999999,1.12364116,1.007450042693214,1.6636842105263157,3.8426315789473686,7.0
20231226_Newcastle United_Nottingham Forest,2023-12-26 12:30:00,ENG-Premier League,2324,Newcastle United,Nottingham Forest,1,1,3,2.79106,3.1074,2.301088,2.0134532,0.2876347999999997,2.1140631,1.6306383,0.4834248000000001,0.7568360864743884,Nottingham Forest,Newcastle United,0,3,1,3.1074,2.79106,0.92145,1.6476198,-0.7261697999999999,1.2765031,1.7051029,-0.4285998,0.8617285287215294,2.312105263157895,3.3131578947368423,3.8242105263157895
20231227_Chelsea_Crystal Palace,2023-12-27 19:30:00,ENG-Premier League,2324,Chelsea,Crystal Palace,1,2,1,2.73005,0.958077,1.9854884,1.6390636,0.3464247999999998,2.1862923,1.8039216,0.3823706999999998,0.8233113096033364,Crystal Palace,Chelsea,0,1,2,0.958077,2.73005,1.4694944,1.6140719999999995,-0.1445775999999998,1.4161186,1.7079176,-0.2917989999999999,0.7767705496061208,1.3473684210526315,5.2,12.465789473684211
20231227_Everton_Manchester City,2023-12-27 20:15:00,ENG-Premier League,2324,Everton,Manchester City,1,1,3,1.23529,2.28321,1.7797978,1.0481884,0.7316094,1.46322215,1.2552969,0.2079252499999999,0.9567918604896322,Manchester City,Everton,0,3,1,2.28321,1.23529,2.071096,1.1460724000000002,0.9250235999999996,2.231474,1.1910788,1.0403952,1.0307083879496746,2.9257894736842105,3.392631578947368,3.488421052631579
20231228_Arsenal_West Ham,2023-12-28 20:15:00,ENG-Premier League,2324,Arsenal,West Ham,1,0,2,2.7884,1.59711,2.2459882,0.7759136,1.4700746000000002,2.0317214,0.87405094,1.1576704599999998,0.9843864496448924,West Ham,Arsenal,0,2,0,1.59711,2.7884,1.2846920000000002,1.2150928,0.0695992000000003,1.289036,1.3843707,-0.0953347,1.2412366751303492,1.54,4.433684210526316,8.544736842105262
20231230_Aston Villa_Burnley,2023-12-30 15:00:00,ENG-Premier League,2324,Aston Villa,Burnley,1,3,2,2.92587,1.11923,1.4684158,1.0725322000000002,0.3958835999999999,1.7902829,1.183176,0.6071069,0.9495700653957732,Burnley,Aston Villa,0,2,3,1.11923,2.92587,0.8068251999999999,1.87397,-1.0671448,1.0811152000000002,1.6526601,-0.5715448999999997,1.0174669475862077,2.789473684210526,3.3342105263157897,3.226842105263158
20231231_Fulham_Arsenal,2023-12-31 14:00:00,ENG-Premier League,2324,Fulham,Arsenal,1,2,1,1.52829,1.6591,1.4918074,1.5954478,-0.1036403999999999,1.3843335,1.7161744,-0.3318409,1.300263772953719,Arsenal,Fulham,0,1,2,1.6591,1.52829,2.1429322,0.8795636000000002,1.2633685999999995,2.2047704,0.8619239400000002,1.34284646,0.8164111707907677,2.743157894736842,3.3236842105263156,3.236842105263158
20231231_Tottenham_Bournemouth,2023-12-31 14:00:00,ENG-Premier League,2324,Tottenham,Bournemouth,1,3,1,2.15027,1.58229,2.253212,2.178228,0.0749840000000001,1.6305083,2.2725304,-0.6420220999999999,1.1652800753727686,Bournemouth,Tottenham,0,1,3,1.58229,2.15027,2.0586640000000003,0.8777302,1.1809338000000005,1.8979347,1.1117598999999998,0.7861748,1.159154127297358,1.9742105263157894,3.488421052631579,5.1147368421052635
20240101_Liverpool_Newcastle United,2024-01-01 19:00:00,ENG-Premier League,2324,Liverpool,Newcastle United,1,4,2,6.67151,0.910974,1.5620962,1.0164954,0.5456008000000001,1.8608639,1.1821401,0.6787238,1.0210305971164269,Newcastle United,Liverpool,0,2,4,0.910974,6.67151,2.278918,2.5503984,-0.2714804000000002,2.0198331000000005,1.8325833,0.1872498000000004,0.6436172158891662,1.6636842105263157,3.8426315789473686,7.0
20240102_West Ham_Brighton,2024-01-02 18:30:00,ENG-Premier League,2324,West Ham,Brighton,1,0,0,0.9831,2.1552,1.374794,1.5752364,-0.2004424,1.3827848,1.4290676999999998,-0.0462828999999997,1.2294022689559003,Brighton,West Ham,0,0,0,2.1552,0.9831,2.0700128,1.7530180000000002,0.3169947999999996,1.5271501,1.466915,0.0602351000000001,1.047702483401937,3.0710526315789473,3.3394736842105264,3.0805263157894736
20240113_Chelsea_Fulham,2024-01-13 12:30:00,ENG-Premier League,2324,Chelsea,Fulham,1,1,0,2.0456,0.697847,2.0435764,1.3799554,0.663621,2.2731213,1.8098943,0.4632270000000003,0.9238394256217538,Fulham,Chelsea,0,0,1,0.697847,2.0456,1.1786114,1.883536,-0.7049246000000002,1.4819102,1.7500884,-0.2681781999999999,1.2821281059215963,1.3473684210526315,5.2,12.465789473684211
20240113_Newcastle United_Manchester City,2024-01-13 17:30:00,ENG-Premier League,2324,Newcastle United,Manchester City,1,2,3,1.23638,2.55452,2.2019848,3.2939144,-1.0919295999999998,1.8789435,2.413395,-0.5344514999999999,0.6918778069283047,Manchester City,Newcastle United,0,3,2,2.55452,1.23638,2.035494,1.2059016000000002,0.8295923999999997,2.5019660000000004,1.2058998,1.2960662000000005,1.039182371310253,2.312105263157895,3.3131578947368423,3.8242105263157895
20240114_Everton_Aston Villa,2024-01-14 14:00:00,ENG-Premier League,2324,Everton,Aston Villa,1,0,0,1.03664,1.3435,1.4152402,1.6400393999999998,-0.2247991999999998,1.5559567,1.4576691,0.0982876000000001,0.8997673908487357,Aston Villa,Everton,0,0,0,1.3435,1.03664,1.6151498,1.0959822,0.5191676000000001,1.7752158999999998,1.2497873,0.5254285999999999,0.9576294592508668,2.9257894736842105,3.392631578947368,3.488421052631579
20240120_Arsenal_Crystal Palace,2024-01-20 12:30:00,ENG-Premier League,2324,Arsenal,Crystal Palace,1,5,0,3.52167,0.288083,1.9571222,1.0799708,0.8771513999999998,2.0671844,1.0119374,1.055247,0.6772493652480325,Crystal Palace,Arsenal,0,0,5,0.288083,3.52167,1.5328054,1.82823,-0.2954246,1.5080049,1.6374073,-0.1294024,0.9283783306152849,1.54,4.433684210526316,8.544736842105262
20240130_Fulham_Everton,2024-01-30 19:45:00,ENG-Premier League,2324,Fulham,Everton,1,0,0,2.37499,2.83317,0.8805007999999999,2.096056,-1.2155552,1.4334539,1.8849389,-0.4514849999999999,1.3254689770846646,Everton,Fulham,0,0,0,2.83317,2.37499,1.3996942,1.731637,-0.3319427999999997,1.5978600000000005,1.5477702,0.0500898000000002,0.8135876650096597,2.743157894736842,3.3236842105263156,3.236842105263158
20240130_Aston Villa_Newcastle United,2024-01-30 20:15:00,ENG-Premier League,2324,Aston Villa,Newcastle United,1,1,3,1.44485,3.3224,1.75815,0.9599762,0.7981737999999998,1.7764498999999998,1.2942066,0.4822432999999997,0.9569642482097312,Newcastle United,Aston Villa,0,3,1,3.3224,1.44485,2.1265248,2.9245824,-0.7980576000000004,1.8902265,2.6152997,-0.7250732,0.7406515882347495,2.789473684210526,3.3342105263157897,3.226842105263158
20240131_Tottenham_Brentford,2024-01-31 19:30:00,ENG-Premier League,2324,Tottenham,Brentford,1,3,2,3.36194,1.59637,1.742942,2.0084165999999994,-0.2654745999999994,1.7819381999999997,2.0610343,-0.2790961000000005,1.1784913873604668,Brentford,Tottenham,0,2,3,1.59637,3.36194,1.452884,1.4072571999999997,0.0456268000000004,1.6686139999999998,1.3946532,0.2739607999999998,0.7790892446729774,1.9742105263157894,3.488421052631579,5.1147368421052635
