league,match_id,home_team,away_team,selection,p_model,odds,ev,kelly_stake_frac,won
N1,992,Go Ahead Eagles,Twente,draw,0.25771521975040607,3.94,0.015397965816599912,0.001309350834744881,False
N1,994,Nijmegen,Volendam,home,0.7593559724191543,1.32,0.002349883593283808,0.0018358465572529312,True
N1,993,NAC Breda,Feyenoord,away,0.7116503998016869,1.8,0.28097071964303644,0.05,False
N1,990,Sparta Rotterdam,Zwolle,draw,0.26926217957483856,4.04,0.08781920548234767,0.007221974135061495,True
N1,995,Zwolle,Groningen,home,0.47277063636718986,2.65,0.252842186373053,0.03830942217773532,False
N1,996,Volendam,For Sittard,away,0.40703033807820993,2.76,0.12340373309585928,0.017528939360207288,True
N1,997,PSV Eindhoven,Nijmegen,home,0.7738143732481486,1.42,0.09881641001237096,0.05,False
N1,1003,Go Ahead Eagles,NAC Breda,home,0.5903680290918113,2.19,0.2929059837110668,0.05,True
N1,1002,Feyenoord,Excelsior,home,0.8780293381355601,1.29,0.13265784619487242,0.05,True
N1,1000,Twente,Utrecht,draw,0.2457854344978788,4.15,0.020009553166197014,0.0015880597750950098,False
N1,1000,Twente,Utrecht,away,0.240625680289529,5.42,0.3041911871692471,0.017205383889663296,True
N1,1001,AZ Alkmaar,Heracles,home,0.7410376956492419,1.41,0.044863150865431134,0.027355579795994567,True
N1,1004,Heracles,Excelsior,home,0.4863798188095043,2.56,0.245132336152331,0.03928402822954024,False
N1,1005,For Sittard,Twente,home,0.20707917128956288,5.03,0.0416082315865014,0.0025811558056142237,False
N1,1005,For Sittard,Twente,draw,0.2557011500778511,4.24,0.08417287633008863,0.006494820704482156,False
N1,1006,Sparta Rotterdam,Volendam,home,0.7109253083163269,1.49,0.05927870939132718,0.030244239485370982,True
N1,1007,Zwolle,NAC Breda,home,0.5072532580792364,2.19,0.11088463519352754,0.02329509142721169,True
N1,1009,Feyenoord,Ajax,home,0.5590099294708978,2.01,0.12360995823650445,0.030596524315966454,False
N1,1011,Groningen,AZ Alkmaar,away,0.5509525535657387,2.52,0.38840043498566157,0.05,False
N1,1010,Utrecht,Go Ahead Eagles,away,0.22427625159123582,4.52,0.013728657192385807,0.000975046675595583,False
N1,1013,PSV Eindhoven,Utrecht,home,0.746459921686335,1.48,0.10476068409577577,0.05,True
N1,1016,Ajax,Twente,home,0.5197526916645681,2.27,0.1798386100785696,0.0354013011965688,False
N1,1014,AZ Alkmaar,For Sittard,draw,0.1982752440934257,5.32,0.054824298577024866,0.003172702463948192,False
N1,1018,Go Ahead Eagles,Zwolle,home,0.5228061162711336,1.93,0.009015804403287753,0.002423603334217153,True
N1,1021,NAC Breda,Sparta Rotterdam,draw,0.3046480184511452,3.38,0.029710302364870822,0.0031208300803435623,True
N1,1021,NAC Breda,Sparta Rotterdam,away,0.43798145348786033,2.74,0.20006918255673733,0.028745572206427792,False
N1,1019,Heerenveen,Heracles,draw,0.24292411509885659,4.63,0.12473865290770592,0.008590816315957707,False
N1,1019,Heerenveen,Heracles,away,0.23960981765857423,5.63,0.3490032734177728,0.018844669191024458,False
N1,1020,Volendam,Feyenoord,away,0.8298534024204038,1.43,0.18669036546117734,0.05,False
N1,1024,Sparta Rotterdam,PSV Eindhoven,away,0.609447828158107,1.75,0.0665336992766874,0.02217789975889578,True
N1,1025,Groningen,Go Ahead Eagles,draw,0.27315259131455344,3.88,0.05983205430046734,0.005193754713582225,True
N1,1025,Groningen,Go Ahead Eagles,away,0.39545712778507736,3.69,0.45923680152693547,0.0426800001419085,False
N1,1027,For Sittard,NAC Breda,home,0.44944297344059114,2.52,0.13259629307028975,0.021808600833929218,False
N1,1027,For Sittard,NAC Breda,draw,0.29964031374752914,3.48,0.0427482918414015,0.004309303613044506,True
N1,1028,Nijmegen,Feyenoord,away,0.5335332666872675,2.84,0.5152344773918398,0.05,False
N1,1029,Zwolle,Excelsior,home,0.5402503298431276,2.11,0.13992819596899908,0.0315153594524773,False
N1,1030,AZ Alkmaar,Heerenveen,home,0.6836044791929805,1.65,0.12794739066841787,0.049210534872468376,True
N1,1033,PSV Eindhoven,Zwolle,home,0.8630960938101246,1.19,0.02708435163404821,0.0356373047816425,True
N1,1034,Feyenoord,Groningen,home,0.8199826866558597,1.6,0.3119722986493756,0.05,True
N1,1036,NAC Breda,Ajax,away,0.636280764020913,1.98,0.25983591276140783,0.05,True
N1,1035,Heerenveen,For Sittard,draw,0.26950695307057415,4.51,0.21547635834828927,0.015347318970675882,False
N1,1035,Heerenveen,For Sittard,away,0.246125639652199,5.26,0.2946208645705666,0.0172899568409957,False
N1,1037,Twente,Nijmegen,home,0.5457722987893963,1.88,0.026051921724064897,0.007401114126154801,False
N1,1038,Excelsior,Utrecht,away,0.5420844929331703,2.15,0.16548165980631602,0.035974273870938295,False
N1,1039,Heracles,Volendam,home,0.5845102447779578,2.12,0.23916171892927052,0.05,False
N1,1042,Ajax,PSV Eindhoven,away,0.4539673621802995,2.41,0.09406134285452183,0.01667754305931238,False
N1,1041,Groningen,Excelsior,draw,0.24989601379581536,4.08,0.01957573628692666,0.001588939633679112,False
N1,1041,Groningen,Excelsior,away,0.25405501118154966,4.41,0.120382599310634,0.008825703761776686,True
N1,1040,Utrecht,NAC Breda,home,0.6638505884099473,1.75,0.16173852971740765,0.05,True
N1,1045,For Sittard,Feyenoord,away,0.6814032974728146,1.47,0.0016628472850375164,0.0008844932367220242,True
N1,1048,Sparta Rotterdam,Go Ahead Eagles,draw,0.27735429176784965,3.7,0.02621087954104384,0.0024269332908373824,True
N1,1046,Zwolle,Heracles,draw,0.25250141034700435,4.68,0.18170660042398024,0.012344198398368231,False
N1,1046,Zwolle,Heracles,away,0.24162673756967515,5.81,0.4038513452798125,0.02099019466111292,False
N1,1047,AZ Alkmaar,Twente,home,0.4691149372198927,2.59,0.21500768739952214,0.03380624015715757,False
N1,1052,For Sittard,Zwolle,draw,0.29179749000988287,3.76,0.09715856243715959,0.008800594423655751,False
N1,1052,For Sittard,Zwolle,away,0.3248158638725955,3.08,0.00043286072759407546,5.2026529758916645e-05,False
N1,1053,Go Ahead Eagles,PSV Eindhoven,away,0.6684963851649441,1.59,0.0629092524122612,0.026656462886551373,True
N1,1051,Feyenoord,AZ Alkmaar,home,0.5756060830713046,1.79,0.03033488869763512,0.009599648322036448,False
N1,1055,NAC Breda,Heerenveen,draw,0.28680217507114686,3.77,0.08124420001822363,0.0073325090269155,False
N1,1057,Twente,Sparta Rotterdam,draw,0.25608813852075507,5.22,0.3367800830783414,0.019951426722650566,False
N1,1057,Twente,Sparta Rotterdam,away,0.20024279657445054,7.51,0.5038234022741235,0.019348056922969415,False
N1,1054,Groningen,Nijmegen,draw,0.2716275718831375,3.83,0.04033360031241662,0.0035630388968566013,False
N1,1061,Nijmegen,Go Ahead Eagles,draw,0.2506762485252422,5.25,0.3160503047575214,0.018591194397501263,False
N1,1061,Nijmegen,Go Ahead Eagles,away,0.24995978271050162,6.98,0.7447192833193015,0.031133749302646372,False
N1,1059,Heerenveen,Ajax,away,0.5757264959312007,2.03,0.16872478674033742,0.040952618140858606,False
N1,1062,PSV Eindhoven,Twente,home,0.6909274113716374,2.04,0.4094919191981403,0.05,True
N1,1063,Sparta Rotterdam,Excelsior,home,0.6270639209050561,2.02,0.26666912022821343,0.05,False
N1,1066,Zwolle,Feyenoord,away,0.654514974602712,1.63,0.06685940860242057,0.026531511350166875,True
N1,1064,Utrecht,For Sittard,draw,0.22481563549615755,4.66,0.047640861412094226,0.00325415720027966,False
N1,1060,Heracles,Groningen,home,0.42252612370481557,4.63,0.9562959527532962,0.05,False
N1,1060,Heracles,Groningen,draw,0.26968492608618305,4.43,0.19470422256179076,0.014191269866019745,False
P1,1067,Casa Pia,Sp Lisbon,home,0.12078984386584467,9.14,0.10401917293382024,0.0031946920434220006,False
P1,1069,Arouca,AVS,home,0.6345086416802959,1.82,0.1548057278581385,0.04719686824943247,True
P1,1070,Famalicao,Santa Clara,home,0.44064463391284187,2.38,0.04873422871256361,0.008828664621841214,True
P1,1072,Sp Braga,Tondela,home,0.7982084168200878,1.36,0.08556344687531947,0.05,True
P1,1073,Estoril,Estrela,home,0.5777686399519539,1.89,0.09198272950919284,0.0258378453677508,False
P1,1075,AVS,Casa Pia,away,0.4966984440607948,2.59,0.2864489701174584,0.0450391462448834,True
P1,1076,Tondela,Famalicao,away,0.48865420822442124,2.46,0.20208935223207614,0.03460434113562948,True
P1,1077,Guimaraes,Estoril,away,0.22633253181908192,4.85,0.09771277932254718,0.0063449856702952724,False
P1,1082,Sp Lisbon,Arouca,home,0.8165985103627282,1.25,0.02074813795341024,0.020748137953410295,True
P1,1081,Santa Clara,Moreirense,away,0.2945696979498217,4.5,0.3255636407741975,0.023254545769585546,True
P1,1079,Rio Ave,Nacional,home,0.47353445876871614,2.28,0.07965856599267274,0.015558313670443896,False
P1,1083,Gil Vicente,Porto,home,0.15994395434921188,6.33,0.012445231030511206,0.0005837350389545594,False
P1,1086,Arouca,Rio Ave,away,0.2885716533038385,3.62,0.044629384959895324,0.0042585290992266525,False
P1,1084,Moreirense,Guimaraes,home,0.32209007892732233,3.36,0.0822226651958029,0.008710028092775744,True
P1,1087,Benfica,Tondela,home,0.9112495726120806,1.15,0.0479370085038926,0.05,True
P1,1088,Famalicao,Gil Vicente,home,0.4908009174337588,2.07,0.01595789908788059,0.0037284810952992295,False
P1,1090,Sp Braga,AVS,home,0.8221473167292506,1.32,0.08523445808261076,0.05,False
P1,1089,Porto,Casa Pia,draw,0.17684390729873575,6.09,0.07697939544930077,0.0037809133324803916,False
P1,1089,Porto,Casa Pia,away,0.10441105677368662,12.56,0.311402873077504,0.006734491199773011,False
P1,1092,Gil Vicente,Moreirense,away,0.3314146256708088,3.13,0.037327778349631524,0.0043811946419755315,False
P1,1093,Casa Pia,Nacional,home,0.4815385180522499,2.23,0.0738308952565172,0.015006279523682381,False
P1,1096,Sp Lisbon,Porto,home,0.5281924706121641,1.99,0.0511030165182067,0.01290480215106227,False
P1,1094,AVS,Famalicao,away,0.5525896861454553,1.88,0.03886860995345587,0.011042218736777269,True
P1,1097,Tondela,Estoril,away,0.4596712840923989,2.45,0.12619464602637742,0.021757697590754705,False
P1,1101,Estoril,Santa Clara,home,0.4227340824440432,2.68,0.13292734095003578,0.01978085430804105,False
P1,1103,Benfica,Santa Clara,home,0.756257397407199,1.34,0.013384912525646664,0.009841847445328468,False
P1,1107,Famalicao,Sp Lisbon,home,0.15385294515179393,7.27,0.11851091125354185,0.004725315440731334,False
P1,1105,Moreirense,Rio Ave,home,0.45126315657567617,2.45,0.10559473361040661,0.018205988553518397,True
P1,1104,Estoril,AVS,home,0.6649578499868045,1.85,0.23017202247558832,0.05,True
P1,1106,Porto,Nacional,away,0.07700853454533703,14.1,0.08582033708925207,0.0016377926925429786,False
P1,1109,Arouca,Casa Pia,away,0.3008640959981969,3.83,0.15230948767309416,0.013454901737905854,True
P1,1108,Estrela,Guimaraes,away,0.526699453803783,2.15,0.13240382567813347,0.028783440364811626,True
P1,1111,Rio Ave,Porto,home,0.1600954678881583,7.76,0.24234083081210822,0.008962308831808737,False
P1,1111,Rio Ave,Porto,draw,0.20920315979603232,4.87,0.01881938820667739,0.0012157227523693405,False
P1,1112,Nacional,Arouca,away,0.37949427137740044,2.77,0.05119913171539925,0.007231515779011193,True
P1,1118,Casa Pia,Famalicao,home,0.36675731621028496,3.25,0.19196127768342608,0.021329030853714008,False
P1,1117,Gil Vicente,Estoril,away,0.34736614235060836,3.13,0.0872560255574042,0.010241317553685939,False
P1,1116,Tondela,Estrela,home,0.4613431470432894,2.3,0.061089238199565576,0.011747930422993361,False
P1,1121,Benfica,Gil Vicente,home,0.8088084173635379,1.3,0.0514509425725993,0.0428757854771661,True
P1,1123,Santa Clara,Tondela,away,0.2107406339500841,5.18,0.09163648386143564,0.005480650948650457,True
P1,1122,Moreirense,Casa Pia,away,0.30036075999625045,3.61,0.08430234358646405,0.008074937125140234,False
P1,1125,Estoril,Sp Lisbon,home,0.11941415100609891,8.65,0.032932406202755615,0.0010762224249266541,False
P1,1128,Famalicao,Rio Ave,away,0.24906297158941743,4.29,0.06848014811860081,0.005203658671626202,False
P1,1127,Sp Braga,Nacional,home,0.7127440497540429,1.42,0.01209655065074089,0.007200327768298149,False
P1,1129,Arouca,Porto,home,0.17758378979815975,7.75,0.3762743709357381,0.013936087812434746,False
P1,1129,Arouca,Porto,draw,0.21923051947214203,4.61,0.010652694766574822,0.000737721244222633,False
P1,1130,Casa Pia,Estoril,home,0.4233975028073026,2.44,0.033089906849818274,0.005744775494760117,False
P1,1132,Nacional,Moreirense,away,0.37417198818446157,3.05,0.14122456396260774,0.017222507800318018,False
P1,1131,Gil Vicente,Estrela,away,0.21299046969877955,5.38,0.145888726979434,0.008326982133529339,False
P1,1134,Guimaraes,Santa Clara,home,0.49622049197362483,2.4,0.1909291807366995,0.034094496560124914,True
P1,1137,Sp Lisbon,Sp Braga,away,0.17390293432467221,6.26,0.08863236887244796,0.004212565060477565,False
P1,1135,Arouca,Famalicao,home,0.3809651672850784,3.41,0.29909122044211744,0.031026060211837906,False
P1,1138,Porto,Benfica,away,0.3834957852601894,3.51,0.3460702062632648,0.03446914405012598,False
P1,1136,Rio Ave,Tondela,home,0.5504195496453663,2.3,0.26596496418434246,0.05,True
P1,1142,Estrela,Rio Ave,away,0.40977474814454895,2.69,0.1022940725088366,0.015132259246869336,True
P1,1141,Benfica,Arouca,away,0.07193917729674545,14.09,0.013623008111143475,0.00026017968126706406,False
P1,1144,Famalicao,Guimaraes,away,0.36164920558920344,3.95,0.4285143620773537,0.036314776447233355,False
P1,1146,Sp Braga,Casa Pia,away,0.14849488687747106,7.27,0.07955782759921459,0.0031721621849766543,False
P1,1145,Tondela,Sp Lisbon,away,0.8459395064406863,1.25,0.05742438305085784,0.05,True
P1,1143,Estoril,Nacional,home,0.52312979759189,2.19,0.1456542567262391,0.030599633766016644,False
P1,1147,Moreirense,Porto,home,0.17742688474561652,9.13,0.619907457727479,0.01906234494856946,False
P1,1147,Moreirense,Porto,draw,0.22582367201368814,4.87,0.09976128270666118,0.006444527306631866,False
P1,1150,Casa Pia,Estrela,home,0.5302767266936216,2.04,0.08176452245498811,0.019654933282449036,False
P1,1152,Guimaraes,Benfica,home,0.20221412454535556,6.23,0.25979399591756525,0.012418451047684768,False
P1,1154,Arouca,Moreirense,home,0.42749408983817977,2.52,0.07728510639221309,0.012711366182929784,False
P1,1153,AVS,Tondela,home,0.3308497910432827,3.13,0.0355598459654749,0.004173690841018181,False
P1,1155,Porto,Sp Braga,away,0.23721046681012964,6.18,0.46596068488660114,0.022488450042789633,False
P1,1156,Gil Vicente,Santa Clara,away,0.3264441433180928,3.23,0.05441458291743961,0.006100289564735395,False
P1,1157,Estoril,Arouca,away,0.3131771484548428,3.55,0.11177887701469191,0.010958713432812923,False
P1,1160,Santa Clara,Sp Lisbon,home,0.13499938400653388,7.93,0.07054511517181372,0.002544917574740755,False
P1,1159,Tondela,Guimaraes,away,0.5546269420701763,2.55,0.41429870227894927,0.05,True
P1,1161,AVS,Gil Vicente,home,0.24829052550188146,4.66,0.1570338488387677,0.010726355794997793,False
P1,1163,Famalicao,Porto,home,0.2103846070607046,5.27,0.1087268792099132,0.006365742342500773,False
P1,1165,Sp Braga,Moreirense,away,0.1533700337966291,7.52,0.15334265415065085,0.005879702996574036,False
P1,1164,Benfica,Casa Pia,away,0.07088537934210165,14.47,0.025711439080210896,0.00047719820119173896,False
P1,1166,Guimaraes,AVS,home,0.7212905007829864,1.7,0.22619385133107683,0.05,True
P1,1169,Nacional,Benfica,away,0.749190295422552,1.34,0.003914995866219684,0.0028786734310439254,True
P1,1170,Gil Vicente,Tondela,away,0.23828091525668932,5.57,0.3272246979797595,0.017900694637842433,True
P1,1168,Moreirense,Famalicao,home,0.3756957736761163,3.4,0.27736563049879526,0.02889225317695785,False
P1,1173,Porto,Estoril,away,0.10252001519041118,10.72,0.0990145628412078,0.0025466708549693393,False
P1,1171,Rio Ave,Santa Clara,home,0.3805928647542306,2.94,0.11894302237743792,0.015327709069257464,False
P1,1174,Arouca,Sp Braga,home,0.2427499001934229,5.89,0.42979691213926086,0.021973257266833374,False
P1,1175,Benfica,Sp Lisbon,home,0.443681645906403,2.68,0.18906681102916023,0.028134942117434537,False
P1,1177,AVS,Rio Ave,away,0.4897680562523096,2.37,0.16075029331797386,0.029333995131017147,True
P1,1176,Santa Clara,Casa Pia,away,0.28720089026367474,4.53,0.30102003289444657,0.021318699213487717,False
P1,1182,Tondela,Porto,home,0.10064798401871922,10.66,0.07290750963954684,0.0018868403115824752,False
P1,1179,Estoril,Moreirense,away,0.3102222989883851,3.59,0.11369805336830252,0.010974715576090978,False
P1,1181,Estrela,Arouca,away,0.4339847103337851,3.24,0.4061104614814639,0.045324828290341936,False
P1,1183,Guimaraes,Gil Vicente,home,0.5497677988840272,2.74,0.5063637689422344,0.05,False
P1,1184,Casa Pia,Gil Vicente,home,0.43502242192135676,3.6,0.5660807189168844,0.05,False
P1,1185,Rio Ave,Guimaraes,away,0.43627073573809394,2.55,0.11249037613213941,0.018143609053570892,True
P1,1187,Famalicao,Estoril,away,0.2769521989989451,4.13,0.14381258186564305,0.011486627944540188,False
P1,1188,Moreirense,Benfica,home,0.1318044701697234,8.64,0.13879062226641037,0.004541577953743795,False
P1,1190,Nacional,Tondela,home,0.48548107352277114,2.27,0.10204203689669056,0.02008701513714381,True
P1,1191,Sp Braga,Santa Clara,away,0.1617066543981357,6.74,0.08990285064343473,0.003915629383424853,False
P1,1193,Estoril,Sp Braga,home,0.2457769144807638,5.34,0.3124487233272786,0.01799819834834554,True
P1,1194,Gil Vicente,Rio Ave,away,0.31221575676797386,4.8,0.4986356324862744,0.03280497582146543,False
P1,1195,Estrela,Moreirense,away,0.426823749342105,2.94,0.25486182306578864,0.032843018436312967,False
P1,1198,Santa Clara,Arouca,away,0.2983356116778003,4.64,0.38427723818499326,0.026392667457760536,False
P1,1197,Tondela,Casa Pia,away,0.42647889846464004,3.38,0.4414986768104834,0.046375911429672616,True
P1,1200,Benfica,Famalicao,home,0.7534419521960727,1.33,0.0020777964207767674,0.0015740881975581148,True
P1,1201,Guimaraes,Sp Lisbon,home,0.19492966537618492,7.34,0.4307837438611972,0.016986740688533015,False
P1,1205,Casa Pia,Guimaraes,home,0.3139377562625219,3.19,0.001461442477444841,0.0001668313330416485,False
P1,1204,Arouca,Gil Vicente,home,0.4517934361803997,3.87,0.7484405980181468,0.05,False
P1,1206,Sp Braga,Benfica,away,0.48472254348558125,2.12,0.027611792189432327,0.006163346470855429,False
P1,1209,Gil Vicente,Sp Lisbon,away,0.7211930346844092,1.43,0.03130603959870504,0.018201185813200637,False
P1,1210,Guimaraes,Nacional,home,0.5975250058362115,1.85,0.10542126079699132,0.03100625317558568,True
P1,1214,AVS,Moreirense,away,0.5067876721416965,2.2,0.11493287871173252,0.023944349731610914,True
P1,1211,Tondela,Arouca,away,0.442728145581779,3.37,0.4919938506105952,0.05,False
P1,1212,Benfica,Estoril,home,0.8237239435983335,1.22,0.0049432111899667674,0.005617285443144086,True
P1,1216,Santa Clara,Porto,home,0.18372214351580557,7.43,0.3650555263224353,0.014193449701494375,False
P1,1215,Rio Ave,Casa Pia,away,0.32466488607626565,3.14,0.0194477422794741,0.0022719325092843703,False
P1,1219,Moreirense,Tondela,home,0.5709019714115758,2.09,0.19318512025019352,0.0443085138188517,True
P1,1221,Gil Vicente,Nacional,draw,0.27411504821240823,3.68,0.008743377421662313,0.0008156135654535739,False
P1,1221,Gil Vicente,Nacional,away,0.2675821966443213,5.3,0.41818564221490284,0.024313118733424583,False
P1,1223,AVS,Arouca,away,0.5154062621559216,2.45,0.26274534228200785,0.045300921083104795,True
P1,1224,Rio Ave,Benfica,home,0.11573841262178164,9.32,0.07868200563500483,0.0023642429577826,False
P1,1225,Santa Clara,Famalicao,home,0.3681515927579476,2.96,0.08972871456352505,0.011444989102490425,False
P1,1226,Tondela,Sp Braga,away,0.6797771233524215,1.58,0.07404785489682597,0.03191717883483878,True
P1,1227,Guimaraes,Porto,home,0.25590948169042876,7.07,0.8092800355513314,0.033331138202278884,False
P1,1227,Guimaraes,Porto,draw,0.25445071845108486,4.04,0.027980902542382724,0.0023010610643406934,False
P1,1228,Estrela,Estoril,away,0.4545222079689191,2.44,0.10903418744416271,0.01892954643127823,True
P1,1229,Casa Pia,AVS,home,0.6135765332892578,2.0,0.22715306657851553,0.05,False
P1,1231,Arouca,Sp Lisbon,home,0.1238759789531059,10.87,0.34653189122026107,0.008777403526349065,False
P1,1230,Moreirense,Santa Clara,home,0.3978087097251471,2.71,0.07806160335514867,0.011412515110401837,True
P1,1232,Estoril,Guimaraes,away,0.4176215929658891,2.81,0.17351667623414824,0.023966391745048114,False
P1,1233,Nacional,Rio Ave,away,0.3547843048765491,3.15,0.11757056036112967,0.013670995390829032,False
P1,1237,Porto,Gil Vicente,home,0.7311505057867697,1.37,0.0016761929278745757,0.0011325627891044052,True
P1,1239,Santa Clara,Estoril,away,0.3084444911378947,3.3,0.017866820755052304,0.0019420457342448278,True
P1,1242,Gil Vicente,Famalicao,away,0.3741348834083985,2.69,0.006422836368591867,0.0009501237231644938,False
P1,1244,Tondela,Benfica,away,0.831503017312023,1.21,0.006118650947547932,0.007284108270890297,False
P1,1246,Casa Pia,Porto,home,0.1720903842176415,10.75,0.8499716303396461,0.02179414436768324,True
P1,1246,Casa Pia,Porto,draw,0.22482503300203224,5.04,0.13311816633024254,0.008237510292713027,False
P1,1248,Moreirense,Gil Vicente,home,0.44468388629219546,3.29,0.46300998590132303,0.05,False
P1,1249,Estoril,Tondela,home,0.6048907347186923,1.68,0.01621643432740294,0.005961924385074611,False
P1,1251,Nacional,Casa Pia,away,0.36530756016531307,3.57,0.30414798979016755,0.02958638032978285,False
P1,1252,Sp Braga,Rio Ave,draw,0.18433876789120354,5.77,0.06363469073224426,0.003335151505882829,False
P1,1252,Sp Braga,Rio Ave,away,0.13634284868503518,10.56,0.4397804821139717,0.01150053562013524,False
P1,1255,Porto,Sp Lisbon,away,0.3955379173990975,3.27,0.2934089898950487,0.0323137654069437,False
P1,1258,Casa Pia,Arouca,home,0.4146046374408203,2.64,0.09455624284376563,0.01441406140911063,True
P1,1260,Gil Vicente,Sp Braga,away,0.5434311397424252,2.06,0.11946814786939597,0.028176449969197135,False
P1,1259,Guimaraes,Estrela,home,0.6401304601074858,1.68,0.07541917298057599,0.027727637125211785,True
P1,1263,Sp Lisbon,Famalicao,home,0.7697489097083551,1.3,0.0006735826208617013,0.0005613188507180381,True
P1,1261,Nacional,Porto,home,0.13294565025383007,8.79,0.16859226573116626,0.00541053484374731,False
P1,1264,Rio Ave,Moreirense,home,0.4016481497739116,2.85,0.14469722685564812,0.01955367930481731,False
P1,1265,Estrela,Tondela,home,0.39836605967309047,2.55,0.015833452166380546,0.0025537826074807516,False
P1,1267,Arouca,Nacional,home,0.4997342467025777,2.3,0.14938876741592866,0.028728609118447823,True
P1,1269,Moreirense,Sp Lisbon,home,0.1250248198658612,9.63,0.20398901530824354,0.005909299400586428,False
P1,1270,Sp Braga,Guimaraes,away,0.2289041968804851,5.46,0.24981691496744873,0.014003190300865954,False
P1,1271,Estoril,Gil Vicente,home,0.4721897478764619,2.69,0.2701904217876825,0.039968997305870176,True
P1,1272,Porto,Rio Ave,draw,0.15986005276048076,8.15,0.3028594299979184,0.010589490559367774,False
P1,1272,Porto,Rio Ave,away,0.09426781157800583,19.15,0.8052285917188116,0.011091302916237075,False
P1,1273,Famalicao,Casa Pia,away,0.261083335230077,5.18,0.3524116764917986,0.02107725337869609,False
P1,1274,Porto,Arouca,away,0.10684739755473234,12.23,0.3067436720943766,0.006828665897025302,False
P1,1277,Nacional,Sp Braga,home,0.18502239319774638,5.47,0.012072490791672719,0.0006751952344335973,False
P1,1280,Casa Pia,Moreirense,home,0.41159781887654695,2.65,0.09073422002284937,0.013747609094371133,False
P1,1279,Tondela,Santa Clara,away,0.42896834477324997,2.35,0.008075610217137541,0.0014954833735439685,False
P1,1281,Rio Ave,Famalicao,home,0.35595480889005676,3.93,0.39890239893792323,0.03403604086501051,False
P1,1282,Gil Vicente,Benfica,away,0.7043706828672446,1.56,0.0988182652729015,0.04411529699683107,True
P1,1283,Famalicao,Arouca,away,0.2707592685049328,4.37,0.18321800336655647,0.01359184001235582,False
P1,1285,Moreirense,Nacional,home,0.49163836033334307,2.31,0.1356846123700226,0.025894009994279103,False
P1,1286,Sp Braga,Sp Lisbon,away,0.49944966662338564,2.08,0.03885530657664216,0.008994283929778276,False
P1,1287,Estoril,Casa Pia,away,0.301833008675597,4.43,0.33712022843289446,0.024571445221056448,False
P1,1290,Santa Clara,Guimaraes,away,0.3845929555716938,2.77,0.06532248693359177,0.009226339962371734,False
P1,1288,Estrela,Gil Vicente,home,0.3018169466901832,4.25,0.28272202343327857,0.021747847956406052,False
P1,1289,Benfica,Porto,home,0.5129096140181073,2.13,0.09249747785856854,0.020464043774019593,False
P1,1291,Tondela,Rio Ave,away,0.41373058303721677,3.44,0.4232332056480257,0.043364057955740325,True
P1,1294,Arouca,Benfica,home,0.13084234683161627,10.23,0.3385172080874346,0.009168938463906678,False
P1,1292,Guimaraes,Famalicao,home,0.47974660547941983,2.37,0.136999454986225,0.02499990054493157,False
P1,1296,Nacional,Estoril,away,0.39441021014611233,2.66,0.04913115898865894,0.007399270932026932,True
P1,1298,Porto,Moreirense,draw,0.17847567357936955,6.0,0.07085404147621732,0.0035427020738108663,False
P1,1298,Porto,Moreirense,away,0.10796445398037985,15.54,0.6777676148551028,0.011653500943175773,False
P1,1297,Rio Ave,Estrela,home,0.5252000932301082,2.26,0.1869522107000443,0.03709369259921517,True
P1,1299,Estrela,Casa Pia,away,0.41758468631643364,2.98,0.24440236522297232,0.030858884497850025,False
P1,1303,Santa Clara,Gil Vicente,home,0.43139985473449327,2.65,0.14320961504640706,0.021698426522182904,True
P1,1301,Moreirense,Arouca,home,0.4242542513196418,2.36,0.0012400331143544996,0.00022794726366812698,False
P1,1304,Tondela,AVS,home,0.5487617211797975,1.87,0.02618441860622145,0.0075242582201785445,False
P1,1302,Benfica,Guimaraes,away,0.1229128000981961,9.35,0.14923468091813352,0.004468104219105794,False
P1,1307,Sp Braga,Porto,home,0.34749486988365164,3.25,0.1293583271218679,0.01437314745798531,False
P1,1305,Estoril,Rio Ave,away,0.2878885713791461,4.27,0.22928419978895365,0.017529373072549984,True
P1,1308,Gil Vicente,AVS,draw,0.24397949904404842,4.62,0.12718528558350384,0.00878351419775579,False
P1,1308,Gil Vicente,AVS,away,0.16664112891172295,8.66,0.4431121763755208,0.014461885651942577,False
P1,1309,Guimaraes,Tondela,home,0.6847289724554577,1.79,0.22566486069526936,0.05,True
P1,1312,Moreirense,Sp Braga,home,0.24131976523271603,5.98,0.4430921960916421,0.02224358414114668,False
P1,1314,Porto,Famalicao,away,0.13240140585522026,8.3,0.09893166859832814,0.0033880708424085014,False
P1,1316,Casa Pia,Benfica,home,0.12745237506675886,11.81,0.5052125495384221,0.011683916501813647,False
P1,1316,Casa Pia,Benfica,draw,0.1823311607995505,5.9,0.07575384871734792,0.003864992281497348,True
P1,1315,Arouca,Estoril,home,0.4395444598728928,2.42,0.06369759289240062,0.011214364945845181,True
P1,1317,Famalicao,Moreirense,draw,0.2641378168547429,4.05,0.06975815826170884,0.0057178818247302235,True
P1,1317,Famalicao,Moreirense,away,0.2682780096302533,6.72,0.802828224715302,0.03508864618510935,False
P1,1318,AVS,Guimaraes,away,0.6103137433905864,1.66,0.013120814028373395,0.004970005313777802,False
